umap_lat,umap_lon
-0.86827457,-6.1040673
-16.494432,1.6783136
-9.185824,22.98432
-14.354838,8.242842
3.877781,19.313349
-15.236889,7.039766
-13.13336,0.61856157
-13.36729,20.183826
11.907171,19.666601
-12.54438,4.5617805
8.487019,6.487477
20.477142,20.702145
19.335724,-8.041784
14.931775,7.533135
6.499985,9.098612
16.556316,20.114536
11.613083,-2.0613065
5.161968,12.529702
9.93919,-1.066488
5.806254,31.008995
1.9181695,18.512253
-17.928183,20.614723
-2.9457986,1.2169728
2.9030323,-5.5317054
1.3885459,4.1322675
-8.727397,-2.503361
5.815959,30.176657
-0.15287471,33.547832
27.763031,16.739399
-12.782882,15.867321
18.40776,11.566881
-7.5305824,26.1834
12.757408,8.69403
-7.780855,13.472707
-16.371965,4.9429116
-17.247078,14.403005
-4.539841,6.783598
-8.27059,20.337872
-16.805134,2.6442568
16.464163,-4.0081773
-13.794775,1.9857898
-17.568836,22.23248
-2.342197,0.73843765
-15.596339,19.43444
-7.400498,8.24121
-8.780811,26.225304
5.1021867,-10.044255
11.38362,-8.207591
8.720931,7.028806
25.615868,8.177486
14.56794,6.805338
5.060149,33.61118
18.860836,10.963664
12.379937,4.832421
2.606553,-5.080648
-19.582008,10.69565
13.787651,11.266246
0.3287797,5.0067554
15.777817,23.040403
-1.8705145,2.4728134
13.369062,4.4197607
14.61994,7.0954423
25.00945,16.940025
-3.8110056,1.6814783
25.101238,8.316763
25.82351,4.2256093
-15.27221,3.478854
-7.641273,12.772074
-6.5751863,27.625204
-15.359268,9.320337
20.598713,2.627317
8.969886,5.6583085
-8.807319,-3.4607756
-17.564293,12.216496
18.13179,-7.7403636
-8.042662,29.463774
-5.9937534,2.7028167
-7.5992646,9.252735
-15.477547,10.527814
17.746473,5.2994833
0.5802578,33.875736
-16.192568,6.697163
27.161772,15.230563
-13.429154,16.67075
11.073356,14.325217
-17.570187,22.230835
-3.5394726,-12.32636
18.912037,10.843994
11.27744,-8.931156
2.1749856,24.470219
-0.45919883,13.975372
-2.9936402,-13.06923
11.97759,9.090392
-20.508738,13.074892
26.521156,7.1844864
25.352373,4.0108767
-0.67131007,2.2928352
19.12974,2.1708975
21.778292,20.314054
-2.374203,2.7257402
11.876402,12.458437
-8.579945,-12.030122
12.17974,4.8580694
-17.306217,21.08971
9.00977,11.178398
-1.8349944,-10.891087
-12.657806,25.299757
-13.244817,18.621216
-14.354487,8.242243
-6.7231054,-13.300051
27.972559,24.980204
-14.655468,3.3618608
-2.9685388,1.242194
6.7048535,12.709247
16.53292,-5.637812
5.9665756,30.193802
15.900458,23.299173
27.78895,16.850342
5.673164,32.079983
6.348955,2.2692275
-7.2253013,9.8243065
-7.22684,9.7958765
11.458813,24.269388
31.653135,2.7184846
10.149646,4.1348953
-4.549347,5.9852767
3.053842,-5.853347
24.049377,8.998169
-2.4502728,-12.301284
-1.6590246,-9.585526
-12.146985,25.245115
4.9611707,2.4584699
-2.6873975,-12.335493
24.887573,-1.2050312
16.250006,-4.0695972
3.6667035,32.260857
24.54477,11.534729
29.442474,15.392458
-6.1570415,5.1813974
5.9661727,30.668604
-13.671941,2.4132342
-19.71708,10.824034
7.7161846,2.8597255
7.5193734,10.74263
26.836151,6.6349163
21.514202,20.395319
-19.574476,10.919129
-13.161075,3.3503344
-12.449298,25.477287
8.109268,18.45706
-13.262659,0.8520845
16.652967,-6.4889174
4.3979464,33.24585
1.6309172,2.7984087
5.5630746,-8.838727
-6.7663355,-12.987965
-6.149096,-13.263331
30.555208,1.5534595
-19.194284,13.764982
-13.146482,16.524513
-17.183306,16.83741
27.765656,16.730244
10.8224745,-8.9959135
-0.43546984,8.029686
0.32997736,4.149447
-12.957315,32.658066
1.6363325,2.7781942
6.3241143,2.217196
8.776816,5.0163274
-13.651878,6.5746503
-0.7339181,-6.0277643
-7.3970485,17.781305
25.753181,4.195958
-7.6640654,26.326061
24.485312,11.539844
-6.45854,17.803514
24.156923,-1.4209687
5.0362496,33.58279
4.07901,33.058983
-0.6020277,13.95279
-12.862419,18.629923
-6.650491,27.791342
-9.204214,19.573399
25.185972,-1.2673444
8.735073,6.942967
-17.352707,16.33435
-6.6931443,18.515991
9.1781435,18.28714
-3.011563,-13.359363
16.80804,-7.7008095
15.790907,23.146544
-3.4581144,-13.239963
19.330153,-7.821651
10.19089,7.181878
8.074528,3.3072262
14.585687,6.8522186
-18.33356,12.8003845
-16.653952,5.0934076
0.9457923,34.1235
11.63867,-2.0821695
11.333921,-7.6100764
-14.7278,22.212933
16.54906,-6.774696
-3.1126323,-1.665861
21.805557,20.357822
-8.770645,-4.3751507
-6.7443104,19.8108
5.786681,30.769548
-4.11206,5.9829707
22.86637,15.698805
12.35436,13.6745615
9.889946,2.2864938
23.403412,10.562752
-8.727353,-2.8774254
29.033365,23.693785
-15.576072,10.866839
6.6727014,-16.9606
28.353733,16.541473
-8.479541,19.116188
-2.144676,-10.265449
-13.295327,17.3214
6.865173,12.640278
-20.564459,12.969009
2.5548294,-5.900739
3.980528,-18.718445
-15.505835,6.965919
-13.38433,19.093187
-2.006719,2.445491
6.6725655,-16.960741
-13.115388,17.049307
-17.763723,13.771872
24.30452,8.663391
-17.859716,15.342334
-6.984929,20.263063
-7.8181243,8.246783
9.453368,13.451298
-12.085957,26.909681
3.4016788,34.69775
26.883904,6.152631
28.599276,26.313349
-13.36294,20.160172
-16.9221,17.69818
-7.7056174,4.076395
-8.311077,21.68956
-11.966433,28.789158
3.3441029,12.474906
2.2806468,-0.1623727
-1.3701051,10.637528
10.72571,-8.245611
0.9391558,34.27323
-18.378834,12.752965
-4.191259,6.2464185
-8.109187,20.4572
23.817657,10.9746475
-14.444782,20.334217
-13.8434305,6.4500966
5.148181,31.104342
-22.85028,5.922183
-8.03992,29.457735
-6.1557374,5.1937523
-11.642008,28.109838
-6.9189496,14.681336
18.642382,-8.2583275
24.02453,-1.2206692
5.4343505,32.04098
-20.378487,13.161917
16.903055,-7.9049544
-8.558128,19.17808
5.978717,31.238472
-17.80817,11.815161
-15.052562,19.231203
3.0362012,34.78036
-9.839097,20.37215
-5.3215265,0.94423807
-15.293045,19.271584
-17.5945,19.743973
-0.41581145,-3.6515286
26.897638,6.571187
-8.014927,26.523027
-8.800926,-4.3358994
-16.409008,3.9112744
7.46961,10.820244
10.01865,7.098406
-16.323858,18.614887
14.796227,18.911396
-13.103952,17.01756
0.2376875,33.8521
12.376901,14.23767
8.835547,5.47406
0.7023923,17.49921
-8.902176,22.84406
23.925947,9.007008
7.005805,13.64328
2.253138,-0.14125514
-7.9050922,13.10653
-2.4444578,-13.125677
2.276931,18.702766
22.075249,20.223259
-8.511529,19.820576
-11.987618,28.59567
25.51584,7.572067
11.342932,10.485156
-8.252109,21.099745
3.7635498,32.998108
-3.4503927,-13.189245
-7.0296435,14.578003
31.495333,1.9836015
10.750142,8.777304
-14.193334,5.8651056
11.567216,24.326021
-2.3093388,-5.0452766
7.2553124,11.343412
-7.860741,12.606234
23.996185,19.351648
-8.799941,-2.8645294
-15.158631,19.880995
-12.6967535,25.133919
19.93949,20.579456
-0.486979,13.917427
-13.2001705,3.295616
10.770726,-8.738162
26.906406,5.516478
24.558298,8.5066185
6.009,30.15237
6.5237694,0.3309364
11.044899,24.73915
27.79794,16.190031
16.42785,20.84952
22.648432,10.737035
26.753376,6.318858
8.734434,11.195761
11.5294285,-7.7233667
-7.2910724,14.332254
-12.53849,5.541102
-7.6416326,12.772581
3.1717534,-5.747032
24.97167,8.098188
12.267495,14.794544
12.990586,12.078126
2.8458388,18.94004
17.092133,-4.3165746
-15.868553,22.289377
27.737177,16.891785
19.777529,2.8245888
27.20733,7.437307
-6.165635,12.650992
-9.505749,-16.645859
22.82224,20.159004
10.060162,8.057527
-8.871442,26.204008
5.064439,31.912415
-4.339962,6.569604
27.164183,5.697122
24.518486,11.496008
-13.382837,19.094036
-5.669692,-6.156197
-7.813812,8.248214
26.720203,26.878948
-7.2650247,18.334398
3.240646,12.293706
24.582767,-0.9547863
14.705152,0.4033883
-16.305586,4.7313323
28.1496,16.741089
-3.2991421,-1.7970719
-18.41289,16.463629
-9.106534,20.543407
6.6727004,-16.960571
-19.707827,10.626898
25.183878,7.711864
-12.918978,-0.091271244
-16.503908,3.292409
12.026339,8.159712
5.9529476,30.621101
-15.334154,3.577299
8.606905,17.629782
0.93541926,11.9801445
-0.51476485,-5.635363
1.1715502,17.94601
4.407815,32.687023
-0.95409167,-19.557083
-14.062305,17.29461
-13.86437,19.790024
25.084787,8.127068
-17.055666,2.8111591
2.674747,-5.7761054
16.943413,10.706166
11.798558,-8.11316
-7.440624,8.090628
16.22688,21.45374
9.695178,5.4858522
11.365416,-7.5811243
-13.906482,19.783794
6.3743644,12.776304
-8.255457,4.28139
27.160143,15.2286415
-13.646342,2.3064964
18.933931,10.675967
-0.49139565,-3.6576586
-14.666482,21.087751
-15.230101,9.577289
-8.359689,-1.354565
4.1617837,13.8847275
-13.814174,2.1349018
11.512812,-8.225924
4.1839466,13.85964
-17.51868,12.1807995
-15.220913,3.9329767
-0.9185951,-13.784483
5.878096,0.09692956
20.66901,2.746815
-15.3389635,19.26768
11.366137,-7.5950704
27.884047,25.080324
6.35396,12.82465
11.5730915,-1.9591968
-16.18953,4.624946
3.8713686,6.721698
-8.429463,20.263462
-16.58704,1.429116
-14.034876,6.142071
-17.834333,14.160368
8.964127,13.201573
-7.0647836,18.350376
26.564978,7.4586387
-6.457475,5.9059734
3.396036,4.9075747
10.119881,5.187171
24.021877,10.811171
7.161498,-5.7524495
-6.9627213,19.521845
-1.1620561,-6.048552
-1.3116363,-13.825537
-8.140745,19.376991
8.064383,18.352774
-19.231604,13.624116
-13.143527,32.886093
9.555297,18.694244
-3.3633604,-12.641024
-8.910487,-4.0559163
26.344503,8.13061
-4.853134,-13.442621
-16.272007,7.0163436
17.89903,12.445713
-12.31062,26.128551
2.3324447,-4.7716265
-16.129581,1.6418301
-15.322856,4.3342767
0.5512545,-3.7167947
-3.3645082,6.172992
16.2081,-5.225516
-11.972201,28.800922
19.07861,-7.9436154
-7.0192013,20.262712
-7.730646,7.7968664
27.29038,17.17855
11.145636,24.832457
4.0127425,34.34883
-6.168313,27.748293
1.2343769,34.509056
9.31447,3.9965236
23.492311,19.608042
-6.4610653,26.022913
15.775529,23.117119
24.347067,-1.1440339
-6.027097,0.8948341
11.966689,8.154511
24.153183,9.121233
-16.47868,1.7396039
-3.6777072,6.1354923
5.1060743,-10.055951
14.482798,0.118056215
-8.551874,26.33278
-8.033153,29.452112
2.3317575,8.057325
-14.244076,3.0487497
-8.929744,19.931768
-7.0656486,8.275441
2.2392895,34.065746
-15.549475,6.979163
-13.293562,28.376472
2.7429478,-5.937673
-13.320387,0.9034293
11.734347,14.332116
-16.20855,0.67380065
-16.49936,5.069227
24.69117,9.747874
1.3490621,34.68749
-15.450077,7.4754815
8.742386,4.7960787
-6.8023014,20.501415
14.182673,7.3218822
16.772758,-5.4694376
-9.297572,19.034325
13.137877,14.077501
-6.046088,0.9285825
9.282648,4.629316
-17.054075,2.8103313
-7.116607,18.018845
-7.45107,8.544154
17.798353,5.359662
2.775507,24.951658
17.091036,10.87881
0.20809469,33.82376
-14.354157,8.241779
-8.71289,-2.49978
-7.2415233,-13.533355
0.4969379,4.147799
25.12842,9.365544
-14.64804,3.1428626
-2.5528862,-4.81205
-17.480083,16.280731
7.583348,6.307087
-6.463969,26.026625
18.832184,-7.614471
-6.920185,20.459133
8.748561,6.962518
-7.642512,13.593858
-8.952153,-3.5541823
-15.89249,6.55181
-7.2074943,20.394176
-16.914774,14.040029
6.75726,3.301942
3.759933,33.970486
24.584465,9.547958
-7.187604,26.110697
-10.891231,22.352005
-26.779839,11.971874
23.423828,19.725615
16.540316,20.286594
6.7691746,0.432881
-18.614244,11.64137
17.781166,5.3341384
-15.433137,6.641862
-22.850578,5.921575
28.31687,24.00351
4.159147,13.888709
16.553316,-4.1246285
-17.214405,22.098162
-17.31841,21.064653
-14.993015,5.670002
-12.954541,32.654556
8.965333,21.665388
-0.059027296,33.60296
-2.5226038,-12.170315
16.514029,21.144346
-13.9099045,2.625381
-2.488982,2.2810543
-17.867474,15.284814
32.215137,3.3032124
10.604098,13.960898
3.803027,18.85648
-9.200213,22.977652
-13.543109,2.8402345
-0.77037144,-14.273868
7.53972,10.751609
-13.814447,2.8047988
23.984533,19.341557
16.786682,-7.2399087
16.614508,-6.356375
15.656892,-3.5306642
-13.323292,16.584536
2.9596791,33.414906
-8.140396,-0.8329298
14.524266,7.509956
3.014373,25.11487
9.496172,18.629988
-0.3209266,-3.349647
-0.2798311,1.4422596
-5.6432514,-1.7696143
-17.451868,16.247965
-16.756544,4.161467
24.559235,11.55375
20.509842,2.533399
-7.259209,17.67211
9.037521,13.180989
17.962706,-8.015631
-12.293909,26.15531
-17.542728,17.654688
13.512738,4.891134
-14.655885,21.08167
26.615086,25.451977
-6.653127,27.788599
-0.47218716,8.482571
-7.71502,8.133796
-7.148136,26.847486
19.226187,-8.390665
14.816637,19.577915
23.997143,-1.4595157
25.747164,8.220295
7.856341,-5.338539
-13.395844,19.13639
-6.1381893,27.801405
12.075435,20.378944
-6.362586,17.726894
-14.500983,3.262907
12.2040615,13.045501
16.51531,-6.4437947
-1.5021291,-9.3397255
12.319158,4.9815784
18.224026,11.790081
16.585236,-6.2396283
-14.921138,2.9458592
5.4583383,31.943699
19.495584,-8.717654
-2.50895,-0.5565554
-7.5950227,9.445564
26.609375,26.9784
23.700798,12.719522
-18.04309,18.199522
25.856117,8.196187
11.4430065,24.471533
-0.51802206,1.9446335
19.72783,6.7461834
8.041492,21.759249
-15.940199,12.580555
-18.06733,12.785826
6.8998365,0.7146656
-13.930215,24.114119
16.179035,21.648981
5.541272,31.86562
3.8006518,3.5081842
6.6201844,-5.27199
-13.258984,20.254011
-4.6264057,-13.18194
-18.417141,16.45054
-6.841202,18.79187
23.676401,9.203358
8.291287,20.83488
-2.9060862,-10.666533
-11.857969,26.257296
-14.712207,6.5097775
-18.067347,16.734457
6.67281,-16.960531
-13.991042,17.296953
28.34657,16.54972
-17.967411,20.471537
-12.884222,-0.29244873
8.577704,11.071311
-13.1820545,0.9442245
14.431631,7.407545
6.1790013,29.975885
-2.1629994,-0.113422684
27.889706,14.995737
6.0156097,30.977768
17.156324,-4.1329226
-1.5844991,2.6962602
18.85718,11.022938
26.235743,8.213086
4.151847,7.3763375
12.114025,12.3718
23.989166,-1.1506647
-7.8433156,-2.8950799
-13.171081,0.9517969
-15.613989,5.7212605
-9.523305,-16.662483
-15.302474,3.7544096
-7.713327,18.221132
-11.851595,26.258085
-0.4379881,-5.4799767
24.64142,9.696845
3.8579202,6.7122793
10.377434,12.912286
23.555685,16.145037
9.472986,13.496044
-16.359575,4.3905244
29.225962,14.605674
24.684998,9.74204
-16.390425,2.1013646
-7.5190735,7.809254
-15.782557,12.57831
24.244488,8.716586
13.20259,14.05237
23.705729,-1.5728421
4.2964654,0.5914277
-8.504935,-2.0999622
14.796586,18.91161
-15.122665,6.2086735
26.44129,7.0229697
26.753796,7.443444
-2.1937537,2.0918422
-6.977088,20.405125
-17.200975,20.062862
25.698978,8.10887
3.8579402,6.630412
0.6216403,6.6088715
24.971668,8.345946
-9.042688,-3.3620815
1.894793,-4.2276673
-8.054413,-2.8679297
27.58962,24.447252
-6.628377,-13.39395
-4.287106,-12.888861
23.876657,10.530879
17.804144,-4.5634427
-7.5121865,-3.4351692
26.660648,6.5625944
-13.121443,17.07843
-14.685985,22.21154
3.6968277,32.169365
-3.6613927,-11.953708
16.694517,19.771223
-0.9850658,-8.730693
25.17155,-1.3106906
-14.395806,8.3260145
0.029515974,4.3144875
7.7523828,0.63173926
-13.333354,28.480064
-14.384035,19.866644
16.47655,21.027737
15.202428,19.454891
-13.18531,16.896084
16.59508,-4.125969
-8.357071,28.04768
18.852184,-7.694577
-8.675157,25.959215
11.370199,10.549651
-8.330261,-1.2599154
1.3191051,34.406197
7.937796,7.8361483
11.985252,10.571041
-0.95315355,-13.744545
16.004124,-3.447378
-9.307967,20.88143
-23.284586,18.984856
-4.6523976,-13.15149
8.339551,6.804622
-7.0835075,14.31494
14.488029,0.061406747
-6.900575,19.501823
9.031321,11.1742325
-1.8561003,-13.817682
-7.0825353,18.78846
8.4614525,6.6373587
-9.119748,22.217571
1.6366185,2.7817714
16.167896,21.57172
-2.5980344,-11.826758
3.758755,19.42656
8.534681,22.68723
-6.9939885,26.085617
6.883426,0.6524651
16.611862,-7.3491187
7.200588,11.35868
7.3733025,2.5156393
-9.871293,20.371212
17.832392,5.3902497
10.644564,14.046971
-0.5115109,-3.6042297
5.6070967,30.3733
5.136695,-10.056861
-14.174033,23.809206
-0.74192584,-13.83575
-3.8759007,-12.820618
-3.6876287,6.163479
-15.54575,10.699037
-7.704743,4.076177
-4.894408,-13.483685
-7.6116447,8.629736
-16.62561,3.5575423
6.6726804,-16.960667
8.15019,21.338797
-3.0210896,-1.5723684
7.4143987,-5.598301
17.782505,-4.5814753
24.21839,11.013322
-14.65348,6.4319673
-6.0641594,26.890331
23.505655,9.314687
-18.171703,17.345423
-16.386415,4.929888
7.8004637,-5.3923993
6.5942683,13.979909
-9.204187,22.970167
-16.307783,7.071962
-6.8555617,19.860888
-16.577543,12.840447
-19.219706,13.630301
16.465532,-4.0095196
22.175812,20.165718
-9.384509,26.299809
3.0658526,-5.862544
-14.457756,20.35515
-8.042487,29.462463
-6.7512836,19.7624
-0.8582423,9.116344
16.637676,19.929455
-6.2149525,5.4660697
7.149315,-5.776113
0.5390611,17.81643
9.749088,18.709476
6.583246,-5.2520504
-16.2828,18.693676
16.11219,-5.115583
-9.010871,-3.6445422
8.644567,3.8745995
16.8805,-3.7596998
-2.3382156,11.573408
-8.875127,4.1960278
24.450478,10.883071
-14.296364,20.61257
-14.929417,3.0808077
-8.67275,22.985506
-2.443754,2.7164602
3.4258578,12.383349
-1.1558739,-6.1042542
-8.089975,-2.8859324
9.546555,6.47672
0.123754375,17.949316
-16.538673,1.6912489
-8.041279,29.46223
19.489151,-7.526728
-3.5356605,-12.315876
9.172494,10.825904
2.029272,3.0621412
-7.080083,14.315938
5.275427,33.447998
-9.8427305,19.915884
-16.133842,1.6588764
-8.698884,22.979694
-9.792563,20.400143
-17.597017,13.202478
14.343963,7.5067077
-3.3828163,-11.8851595
16.914652,-7.6435575
-14.400075,19.776625
-8.123717,19.875187
28.165813,14.553168
25.399874,17.19742
18.668812,-8.25974
-1.6342336,-13.615511
-13.025497,6.109257
-2.574132,-4.806966
26.2939,27.38968
16.723133,10.796588
0.70584434,-3.7368975
-7.645528,7.2371397
-0.49805105,-3.59446
-17.569584,22.230417
0.029323617,4.478391
-7.781662,-2.7487206
-4.34516,-12.120543
8.948532,10.798891
-14.386126,23.46907
15.550572,19.559254
-2.02377,-9.512052
-8.579105,4.515379
-7.5500736,10.7710905
-0.466539,-7.933764
25.251348,17.113853
25.567318,-0.8389892
5.504948,31.968891
19.913578,7.074704
14.796593,18.911407
-15.071257,2.8929877
16.602737,-5.740464
-0.6534385,13.72315
-7.4088354,8.0736475
-8.4774275,20.119976
-9.878866,21.743893
15.806724,4.0092807
-7.06369,20.413052
24.907854,-1.2388846
24.595797,-0.86398256
10.148749,4.1443853
27.570112,25.280296
5.5407763,31.859749
29.631086,1.2888396
-13.473926,19.03326
-17.752502,11.922377
7.512725,10.751018
-13.546898,2.1746557
-3.1706324,-13.4544
10.875486,7.3025546
6.720592,0.40634578
-8.792785,19.106657
16.655514,1.1807635
-7.5994244,27.988953
-16.62751,13.354639
9.786028,2.292906
-18.96052,10.47813
23.905775,9.043244
-15.123466,2.812828
-0.8016471,-14.129228
-1.985009,-13.78139
9.8432045,-1.2045194
-1.7768058,-0.0010718144
6.4085445,13.71968
-24.742592,20.542822
-16.955006,17.037048
10.8902855,-8.959816
2.2379932,34.06256
-8.070999,19.078762
4.8753076,12.329478
29.44681,15.402773
-8.98252,-2.948414
1.228645,4.6159153
5.3753304,31.325066
-27.03639,12.13757
25.87358,7.5155215
11.639214,-2.083251
-2.2077723,-10.286979
30.56092,1.5536633
11.168941,-8.060566
31.507551,1.9694312
23.861126,10.523488
8.384183,-0.25361654
-18.971489,13.38752
-9.24956,18.959455
-3.0496275,1.2126468
27.725887,17.01044
21.449774,20.478224
-6.113244,13.542699
1.8498218,-4.1689277
5.0794377,31.285137
-1.0838827,-6.072032
14.441365,7.5094233
3.4734728,34.706493
14.572712,-0.079811774
27.131144,17.191534
-16.310463,5.2520394
-7.4350233,8.07973
8.432095,11.005453
23.204006,10.866425
-8.932521,19.983454
24.80342,8.155656
-19.673912,10.852126
-12.823355,-0.37175432
-0.32358766,33.432938
-3.8694754,6.2819085
1.7236309,6.677619
16.621273,-6.3658476
18.850027,-8.252585
-12.436153,25.512829
19.085367,-7.940028
4.9793844,33.397125
20.635132,2.6778982
16.807854,-7.6972094
13.750338,11.184833
16.097305,21.862665
13.444994,-5.4215007
9.456933,13.490579
0.6687021,6.4535894
-0.3175509,-3.3524716
-9.871325,20.368122
-17.193289,16.707293
12.191988,12.421467
11.172607,14.024013
1.2382476,10.206978
-0.8118556,-13.840693
16.64135,1.1502576
-3.1451902,-11.622904
19.30455,-7.898096
22.574694,9.658822
17.795975,12.342234
19.633408,6.826085
5.852134,12.848465
-7.422807,17.62635
20.425589,20.545439
12.267317,14.795201
18.254211,11.247076
1.2288673,-3.8958912
-3.0645366,0.95996577
6.3209467,2.2677858
-7.859161,-2.7512288
-15.539558,19.359484
-16.18176,1.6425861
-3.1058888,0.9734859
-2.4973242,-4.8822937
25.175144,8.240384
15.078237,7.0898123
16.579731,-7.3262305
-17.741623,13.56122
26.300053,4.6559167
11.3781395,10.549715
-6.641506,18.693378
-5.3182,-13.6121235
4.0932164,32.367817
27.112284,5.6254582
-13.575996,6.6303654
-11.902698,27.598528
-7.0408783,14.540341
-0.28936085,7.8541856
8.969492,5.931554
-2.7222059,-11.155141
-8.311032,21.783407
34.785515,15.706777
16.095594,21.83369
16.675972,-5.584195
27.95192,25.000618
-16.93646,14.00807
6.0253315,0.056778986
16.514032,-4.952166
31.884554,3.511212
-12.355584,25.263737
1.495578,35.072594
24.475414,-1.0087358
14.921236,19.409811
-6.8722177,19.859137
17.768015,5.314556
20.73664,20.935562
11.023942,-9.014228
22.281431,9.5489855
14.955952,19.575377
-4.933727,-13.529679
-5.430612,-13.599298
10.03096,7.420917
-16.066713,6.7862186
-8.132646,26.432173
-7.1191273,9.455107
20.360647,20.601164
9.94631,6.901781
-9.187544,18.970173
0.83546555,34.045547
16.615505,1.1338634
19.444403,3.4749894
9.339015,13.350691
15.962407,22.130507
5.3056636,-10.233227
25.487612,8.633935
-5.2452703,1.3618321
-7.586946,12.529596
-15.818398,22.26961
30.554934,1.5551419
19.56138,20.668684
-0.7127715,-6.0007734
0.3396267,-3.6866496
-15.199696,4.0552588
9.509406,-15.062985
22.517868,20.205324
8.308506,20.809135
-4.3018064,-12.873983
4.3437696,32.959187
-16.455307,5.051311
5.759556,30.49558
13.5947,11.389762
-0.9011342,-8.5941515
0.6078128,17.482115
9.131369,10.929119
-1.8072323,-0.010506359
6.7636228,-5.0881286
13.360873,-5.3404145
-7.5869775,12.534635
8.7485285,4.8858004
-11.969418,28.774893
-2.8245866,-12.040234
-18.325737,16.95952
2.47806,8.306293
-9.088212,19.362667
25.685787,17.229473
-6.5580153,27.593662
14.468926,0.24976158
-1.8721546,-13.817861
22.673143,10.816112
7.7309213,10.919091
-14.644733,20.554686
-2.5079086,-0.55547327
5.5180426,-8.986197
-14.726132,22.884027
19.2771,-7.616099
-9.544497,20.965372
11.367946,-8.96462
5.630539,31.93106
5.053155,32.86338
-1.4983737,16.805779
0.48589903,33.830383
30.556221,1.5535402
-14.742361,19.652576
1.5027173,35.08788
-15.967945,5.4666123
1.5080827,34.861137
-2.417506,0.67921746
2.6577678,34.842327
16.151722,-5.1832256
-0.44027528,-7.892486
-13.811318,1.8258537
25.622858,8.92647
-10.00121,22.147383
-7.7801166,13.268011
-18.076319,16.728596
24.417122,-0.9646097
-19.49774,10.5117855
-15.639866,21.93933
3.787615,3.5312905
5.7180653,2.2279148
-17.569168,22.230238
3.8019304,3.502762
-0.119413905,1.4442999
-14.895624,3.66599
-16.834646,19.575878
-18.205446,13.050758
19.78587,3.2098656
17.027084,11.680721
-8.054394,-2.8744078
-8.149755,4.024866
2.3585913,8.032195
4.50237,1.5535916
-16.339235,1.6523577
5.12068,-10.017101
14.808638,19.58407
0.38876662,4.898238
26.301712,27.380371
16.687176,-3.539688
-6.657684,20.085613
-13.929225,24.116623
5.1384907,-10.062766
3.6752846,32.321545
-6.177639,5.240782
29.32737,15.734886
2.0237443,34.40055
-15.991885,6.7415996
6.672791,-16.960537
-7.932697,19.22014
23.02136,20.041737
-19.22668,10.499387
-17.25128,22.062574
5.272993,33.45682
-2.2548559,-5.0903854
18.031666,11.217472
10.113983,5.1834874
5.2828083,33.457623
3.4731784,34.70875
-0.08916149,-5.472129
-1.3780807,10.698274
-7.727848,27.082794
18.896687,10.892784
-7.243471,26.120817
2.419138,33.89713
15.099327,1.9972016
16.67015,-6.663926
-15.435961,10.400743
-7.298517,17.5706
-7.2012205,20.393124
24.459188,-0.9201594
-13.172413,16.685694
-13.612925,6.459659
21.792202,20.309437
-16.728098,2.6902568
-7.8615074,13.346192
-12.92384,-0.08963311
-19.571823,10.69095
-6.0428243,26.869505
34.785168,15.709465
-0.488047,1.9996235
-0.9868218,16.48836
7.8288264,9.687794
-0.53203857,-3.6367555
20.531345,2.5117314
5.80894,31.634905
6.333751,2.2343328
-5.184694,-13.641922
-7.014975,8.412103
16.989979,-7.973662
-8.692456,4.159929
7.538363,10.820758
-8.554551,-12.056813
25.464764,8.383722
11.030899,3.1080897
-6.782287,-13.046721
12.343486,-0.4510136
-17.257767,12.959527
27.623505,15.479223
24.698322,-0.83555335
11.507487,-8.440884
-8.697737,-3.4388776
-8.158457,19.940796
-14.467431,2.7245703
-1.7405437,-9.761234
-20.527514,13.04646
-7.8685303,19.494343
-16.816444,2.9926727
-7.6154313,7.257353
9.817791,2.4123662
2.02517,3.058278
-8.154028,18.727444
-16.07326,6.7952366
-27.062634,12.15727
27.152374,15.224734
3.6691306,32.2048
-17.00783,2.7771769
-0.50583047,8.489252
6.7683783,0.4320742
13.519137,11.311813
12.104179,7.496084
-6.8582788,20.547672
5.6761556,30.554548
-20.5276,13.013244
-0.49918193,-3.5968244
-8.364884,-2.8329225
27.903378,14.967362
19.369797,-8.437583
25.17882,-1.2913026
4.656181,7.0004954
-13.3744955,16.593197
-11.644993,28.13638
6.7884364,-4.96345
-16.375078,3.8685322
-8.373486,20.97869
8.243421,18.594114
-15.007839,19.332876
1.9408376,6.514286
11.572096,-8.519606
9.8413,-1.2097689
24.925808,8.400225
7.6289344,10.698958
-19.39363,10.951158
5.3579307,12.826617
-8.639316,22.420456
-18.488462,13.022492
-18.055824,12.8
2.7307043,24.928862
-16.141785,6.351479
-1.1438934,-6.070436
25.831316,4.227975
11.243396,0.27134112
24.182695,11.028852
-1.858027,-13.817322
-11.905425,27.610638
-8.293065,-1.249926
8.029113,21.731682
0.8082407,4.3683496
14.448351,0.59532994
-7.3081913,-13.5621605
-8.588719,21.454815
24.143711,8.786312
-2.0958607,-13.718806
22.791977,20.05751
19.136564,2.183003
-7.2482553,-13.25103
-9.101411,19.392765
1.7259907,18.390293
-20.665117,12.8179655
0.9081493,35.11393
16.504236,21.157885
25.900824,8.744638
10.151053,4.1489034
1.264717,4.4480376
5.2276096,-9.903041
-7.1995463,9.539761
24.535372,11.420082
-2.9801812,-12.666733
-8.041929,29.462364
17.00058,10.712537
8.860072,21.661613
